Id;name;folder;dist_mm;area_mm;golden_ratio;sagging;tilt;out_angle;in_angle;elongation
1157;E:\Data\CT2020\Portraits\France\S069FR-IMG_6993.JPG;France;43.83950027;163.4898615;1.76030035;1.06135812;0.159827271;0.876239492;0.718119607;0.272532697
1158;E:\Data\CT2020\Portraits\France\S070FR-IMG_6997.JPG;France;39.50822749;178.5360665;1.815085277;1.033665893;0.095563733;1.143059727;0.837063827;0.33754465
1159;E:\Data\CT2020\Portraits\France\S071FR-IMG_7000.JPG;France;40.19805207;144.247313;1.853971844;0.946459239;0.079159641;0.784272687;0.636911363;0.247163227
1160;E:\Data\CT2020\Portraits\France\S072FR-IMG_7004.JPG;France;40.55118198;274.6490859;1.796302329;0.96110103;0.167907577;1.341794845;1.01082222;0.41590351
1161;E:\Data\CT2020\Portraits\France\S073FR-IMG_7010.JPG;France;43.22310269;180.2114127;1.807793166;1.016728665;0.135269398;0.992081515;0.81703859;0.315464205
1162;E:\Data\CT2020\Portraits\France\S074FR-IMG_7015.JPG;France;41.6234756;125.2042105;1.790874477;1.061177262;0.20300872;1.100569636;0.825325141;0.334721087
1163;E:\Data\CT2020\Portraits\France\S075FR-IMG_7017.JPG;France;43.55727193;200.3634349;1.77939934;1.003270283;0.194478967;1.238359533;0.941929193;0.39009649
1164;E:\Data\CT2020\Portraits\France\S076FR-IMG_7023.JPG;France;38.37103393;215.6409972;1.841342209;0.968625868;0.168027286;1.368787946;1.005954022;0.419398709
1165;E:\Data\CT2020\Portraits\France\S077FR-IMG_7027.JPG;France;48.20561943;223.4154017;1.787874613;1.032213743;0.205815196;1.199521907;0.947861058;0.377880972
1166;E:\Data\CT2020\Portraits\France\S078FR-IMG_7034.JPG;France;42.00248853;160.4981717;1.78999238;1.004231896;0.154241072;0.997387058;0.793707141;0.31979695
1167;E:\Data\CT2020\Portraits\France\S079FR-IMG_7037.JPG;France;41.03684876;216.5903601;1.828471182;0.97884914;0.155768847;1.258113654;0.938757294;0.386964256
1168;E:\Data\CT2020\Portraits\France\S080FR-IMG_7039.JPG;France;43.06662644;247.7518006;1.823935636;1.048105735;0.160086545;1.228327071;0.940572554;0.38304247
1169;E:\Data\CT2020\Portraits\France\S081FR-IMG_7046.JPG;France;48.59762825;211.9352909;1.805227566;0.97847695;0.145378368;1.126732936;0.941592508;0.378141084
1170;E:\Data\CT2020\Portraits\France\S082FR-IMG_7047.JPG;France;43.45296225;148.0846537;1.773892847;1.035920796;0.152630261;0.925926183;0.778360588;0.311744027
1171;E:\Data\CT2020\Portraits\France\S083FR-IMG_7054.JPG;France;42.37401315;183.278892;1.793754721;0.968267884;0.120271724;0.988092877;0.797285215;0.314689468
1172;E:\Data\CT2020\Portraits\France\S084FR-IMG_7056.JPG;France;42.40221863;243.0329086;1.809965798;0.978832014;0.145717579;1.285763684;1.03306224;0.404324478
1173;E:\Data\CT2020\Portraits\France\S085FR-IMG_7062.JPG;France;38.56639934;149.8397784;1.817838051;1.090945785;0.125331949;0.965662838;0.843837917;0.321048564
1174;E:\Data\CT2020\Portraits\France\S086FR-IMG_7067.JPG;France;40.90316277;201.9031579;1.828079272;0.936242352;0.1020436;1.137940833;0.907711681;0.349250368
1175;E:\Data\CT2020\Portraits\France\S087FR-IMG_7071.JPG;France;39.19498753;175.3728532;1.794634556;0.989854439;0.111427451;1.010093445;0.819456362;0.32651535
1176;E:\Data\CT2020\Portraits\France\S088FR-IMG_7072.JPG;France;42.4238944;158.499723;1.794739107;0.990055987;0.162944463;1.066423589;0.855194327;0.333452561
1177;E:\Data\CT2020\Portraits\France\S089FR-IMG_7078.JPG;France;45.11372558;290.4571745;1.825920681;0.946589175;0.145059461;1.183433604;0.883466988;0.356299247
1178;E:\Data\CT2020\Portraits\France\S090FR-IMG_7080.JPG;France;41.35653079;223.4193906;1.809697142;0.927855988;0.136119446;1.012019555;0.848749701;0.342901079
1179;E:\Data\CT2020\Portraits\France\S091FR-IMG_7083.JPG;France;42.92920968;192.1103601;1.788807452;0.952047972;0.17435674;1.083960308;0.868686194;0.34342586
1180;E:\Data\CT2020\Portraits\France\S092FR-IMG_7088.JPG;France;44.50136032;192.6688089;1.795236116;1.050027881;0.153006519;0.978565665;0.809224902;0.316494191
1181;E:\Data\CT2020\Portraits\France\S093FR-IMG_7091.JPG;France;42.3064235;235.8887535;1.830226969;0.934155002;0.103967687;1.240730943;0.972828094;0.393449813
1182;E:\Data\CT2020\Portraits\France\S094FR-IMG_7095.JPG;France;37.61734727;174.9659834;1.782807417;1.007065584;0.211816161;1.101639028;0.912085335;0.35137482
1183;E:\Data\CT2020\Portraits\France\S095FR-IMG_7099.JPG;France;44.25217016;203.2673684;1.786643523;1.045561183;0.159014628;1.085048879;0.815976319;0.319833377
1184;E:\Data\CT2020\Portraits\France\S096FR-IMG_7102.JPG;France;43.79322434;149.1536842;1.781531536;0.968907326;0.091041516;0.894940982;0.747573174;0.286467759
1185;E:\Data\CT2020\Portraits\France\S097FR-IMG_7104.JPG;France;44.04834303;159.8040997;1.795833329;0.984888572;0.109303179;1.036662496;0.875646354;0.336584403
1186;E:\Data\CT2020\Portraits\France\S098FR-IMG_7108.JPG;France;40.27709526;162.4567313;1.807709151;1.042266718;0.167630804;1.195127892;0.919812884;0.375355791
1187;E:\Data\CT2020\Portraits\France\S099FR-IMG_7113.JPG;France;43.09606965;134.7098061;1.812068364;1.072896943;0.088593471;0.885072324;0.696602766;0.279706903
1188;E:\Data\CT2020\Portraits\France\S100FR-IMG_7115.JPG;France;40.87678363;178.8152909;1.791121501;1.031106169;0.168717397;1.102972643;0.848146401;0.339379804
1189;E:\Data\CT2020\Portraits\France\S101FR - IMG_7120.JPG;France;41.06993891;203.3032687;1.823822347;0.958223971;0.144025218;1.229906208;0.948867723;0.387810559
1190;E:\Data\CT2020\Portraits\France\S102FR - IMG_7122.JPG;France;37.38813242;187.5430471;1.772022611;0.850165832;0.174643656;1.279817553;1.047737337;0.441950864
1191;E:\Data\CT2020\Portraits\France\S103FR - IMG_7125.JPG;France;42.22026302;145.3243213;1.795418499;1.00195713;0.122995796;1.061558678;0.89238143;0.347793155
1192;E:\Data\CT2020\Portraits\France\S104FR - IMG_7131.JPG;France;41.41771955;171.2921884;1.748517357;1.089592353;0.157054048;1.02659701;0.845730553;0.328702025
1193;E:\Data\CT2020\Portraits\France\S105FR - IMG_7133.JPG;France;42.40777409;186.8808864;1.802844356;0.961706704;0.130254349;1.068355667;0.829453425;0.331846542
1194;E:\Data\CT2020\Portraits\France\S106FR - IMG_7135.JPG;France;44.62027839;174.2280332;1.759245214;1.03939697;0.157629676;1.060062168;0.86940928;0.337660828
1195;E:\Data\CT2020\Portraits\France\S107FR - IMG_7141.JPG;France;40.09752565;199.5696399;1.825975833;0.930036432;0.065488758;1.171610223;0.884304789;0.363958835
1196;E:\Data\CT2020\Portraits\France\S108FR - IMG_7144.JPG;France;38.67876527;174.5950139;1.788236714;0.974973496;0.170509098;1.258049112;0.966921622;0.396488906
1197;E:\Data\CT2020\Portraits\France\S109FR - IMG_7146.JPG;France;41.05670941;215.2301385;1.832503938;0.969933743;0.135766065;1.155721083;0.877555535;0.356389884
1198;E:\Data\CT2020\Portraits\France\S110FR - IMG_7150.JPG;France;39.85121594;194.3760665;1.81138607;0.97356574;0.125337177;1.183754803;0.842389765;0.353900014
1199;E:\Data\CT2020\Portraits\France\S111FR - IMG_7157.JPG;France;37.33027164;142.2289197;1.803765277;1.00903973;0.138490338;1.003691323;0.816565425;0.327393418
1200;E:\Data\CT2020\Portraits\France\S112FR - IMG_7161.JPG;France;39.50004358;167.8497507;1.796989304;0.994718532;0.140389577;1.040385073;0.800689884;0.333493834
1201;E:\Data\CT2020\Portraits\France\S113FR - IMG_7163.JPG;France;43.33657116;182.1260942;1.827184493;0.930341227;0.132127432;1.124294839;0.837291808;0.345973706
1202;E:\Data\CT2020\Portraits\France\S114FR - IMG_7166.JPG;France;42.81699794;153.1226593;1.804473098;1.058874662;0.126461448;1.00775417;0.767665523;0.308288559
1203;E:\Data\CT2020\Portraits\France\S115FR - IMG_7168.JPG;France;42.95601917;163.6374515;1.787721619;0.929909522;0.129094182;1.04526415;0.861920008;0.331754931
1204;E:\Data\CT2020\Portraits\France\S116FR - IMG_7171.JPG;France;42.14301925;190.9136842;1.825883375;1.036302179;0.156819385;1.221154222;0.911546537;0.365543152
1205;E:\Data\CT2020\Portraits\France\S117FR - IMG_7175.JPG;France;41.02067639;188.8354571;1.854654366;0.938356532;0.126547151;1.043438903;0.816154832;0.330383583
1206;E:\Data\CT2020\Portraits\France\S118FR - IMG_7178.JPG;France;43.09186463;170.4944044;1.765813689;1.106813784;0.150062233;1.010423394;0.814151528;0.31450447
1207;E:\Data\CT2020\Portraits\France\S119FR - IMG_7180.JPG;France;43.13608104;191.767313;1.845617086;0.961646298;0.139683402;1.141625682;0.933249841;0.372437723
1208;E:\Data\CT2020\Portraits\France\S120FR - IMG_7188.JPG;France;41.75114134;176.6931856;1.798124468;1.041933612;0.14823689;1.090627952;0.86484805;0.338123646
1209;E:\Data\CT2020\Portraits\France\S121FR - IMG_7190.JPG;France;41.42485549;207.5395014;1.793525686;1.050227776;0.145823639;1.186071391;0.880821292;0.360623367
1210;E:\Data\CT2020\Portraits\France\S122FR - IMG_7193.JPG;France;42.28769838;204.2965097;1.796157725;0.921328908;0.127804479;1.096928308;0.855420057;0.348038397
1211;E:\Data\CT2020\Portraits\France\S123FR - IMG_7196.JPG;France;42.8325091;269.9541274;1.832796791;0.98571214;0.197876948;1.421885278;1.064343428;0.437299788
1212;E:\Data\CT2020\Portraits\France\S124FR - IMG_7199.JPG;France;43.3703491;219.4105263;1.834957633;0.991539497;0.141458164;1.147023295;0.852829635;0.346608427
1213;E:\Data\CT2020\Portraits\France\S125FR - IMG_7204.JPG;France;35.45576271;144.5704155;1.759577759;0.985828067;0.169583369;1.049763318;0.81779105;0.333800264
1214;E:\Data\CT2020\Portraits\France\S126FR - IMG_7206.JPG;France;43.80284353;176.3062604;1.800721017;1.036652696;0.151267724;1.039246957;0.833458941;0.327016783
1215;E:\Data\CT2020\Portraits\France\S127FR - IMG_7209.JPG;France;40.06467333;205.92;1.802171987;0.947824921;0.158544482;1.106195415;0.831369523;0.338063341
1216;E:\Data\CT2020\Portraits\France\S128FR - IMG_7211.JPG;France;46.3521232;150.354349;1.739612104;1.010932671;0.284358855;1.01477786;0.800975097;0.32594865
1217;E:\Data\CT2020\Portraits\France\S129FR - IMG_7214.JPG;France;45.33894397;199.9884765;1.817290034;0.948634728;0.140915725;1.180314774;0.905246948;0.371103987
1218;E:\Data\CT2020\Portraits\France\S130FR - IMG_7220.JPG;France;42.14446175;222.1628809;1.815898678;1.006261972;0.154533523;1.177220034;0.902565143;0.368557095
1219;E:\Data\CT2020\Portraits\France\S131FR - IMG_7225.JPG;France;42.89116093;204.3643213;1.828414054;0.994726974;0.122313302;0.990299463;0.84926369;0.325357282
1220;E:\Data\CT2020\Portraits\France\S132FR - IMG_7226.JPG;France;42.86126385;183.3826039;1.824698294;1.055942251;0.160740329;1.266064662;0.867986743;0.378115747
1221;E:\Data\CT2020\Portraits\France\S133FR - IMG_7229.JPG;France;38.23529302;176.5336288;1.82769999;0.985643891;0.144474239;1.17758978;0.890498258;0.352392881
1222;E:\Data\CT2020\Portraits\France\S134FR - IMG_7236.JPG;France;39.37434259;184.5114681;1.80409911;0.974401764;0.133743801;1.154120174;0.938190491;0.363730154
1223;E:\Data\CT2020\Portraits\France\S135 FR - IMG_7239.JPG;France;39.5856874;185.7360665;1.831799407;0.888504997;0.150207187;1.285025734;0.962794259;0.413041882
1224;E:\Data\CT2020\Portraits\France\S136FR - IMG_7244.JPG;France;39.42292469;174.2599446;1.812607131;0.976374541;0.136044054;1.009591973;0.849493866;0.324830359
1225;E:\Data\CT2020\Portraits\France\S137FR - IMG_7248.JPG;France;40.12587902;158.8587258;1.842746128;1.016650063;0.114628291;1.057195852;0.841358318;0.331668036
1226;E:\Data\CT2020\Portraits\France\S138FR - IMG_7251.JPG;France;38.77880221;176.6572853;1.795875734;1.046228862;0.120625649;1.130722742;0.831015609;0.345089377
1227;E:\Data\CT2020\Portraits\France\S139FR - IMG_7253.JPG;France;41.18829451;128.1520222;1.827504462;0.953591046;0.12882631;0.970667845;0.763491162;0.314721252
1228;E:\Data\CT2020\Portraits\France\S140FR - IMG_7257.JPG;France;42.79257207;178.1172299;1.77133112;1.046097156;0.194742234;1.082581633;0.83513879;0.335676161
1229;E:\Data\CT2020\Portraits\France\S141FR - IMG_7261.JPG;France;44.28978824;180.1675346;1.834366301;0.942100877;0.085669532;1.021991152;0.830282293;0.331622451
1230;E:\Data\CT2020\Portraits\France\S142 FR - IMG_7263.JPG;France;40.31873233;162.4088643;1.833439426;1.036284315;0.136984522;1.065935607;0.82095188;0.329696726
1231;E:\Data\CT2020\Portraits\France\S143FR - IMG_7265.JPG;France;39.57755717;159.1379501;1.803317369;0.995770972;0.137885016;1.087979696;0.838187743;0.335576778
1232;E:\Data\CT2020\Portraits\France\S144FR - IMG_7269.JPG;France;39.3674614;218.3175623;1.788873559;1.015958507;0.140232366;1.169498664;0.858043631;0.346088568
1233;E:\Data\CT2020\Portraits\France\S145FR - IMG_7272.JPG;France;41.12271392;200.1520222;1.84534241;0.946578852;0.14929244;1.117720772;0.842551184;0.340873652
1234;E:\Data\CT2020\Portraits\France\S146FR - IMG_7275.JPG;France;42.18029217;160.3306371;1.763974995;0.946416508;0.12560307;1.011401337;0.896255409;0.347562658
1235;E:\Data\CT2020\Portraits\France\S147FR - IMG_7280.JPG;France;45.12449098;224.7317452;1.808692608;1.053042371;0.15489672;1.332085721;1.012313372;0.404611573
1236;E:\Data\CT2020\Portraits\France\S148FR - IMG_7282.JPG;France;41.08667357;140.9285319;1.795225165;1.079413774;0.151247861;0.953929475;0.768951599;0.299966771
1237;E:\Data\CT2020\Portraits\France\S149FR - IMG_7285.JPG;France;43.02215367;139.8475346;1.768938284;0.918781357;0.073187796;0.954942826;0.860853252;0.316965112
1238;E:\Data\CT2020\Portraits\France\S150FR - IMG_7288.JPG;France;40.16321781;178.7833795;1.808773669;0.952239141;0.145752542;1.067205176;0.857141806;0.339511342
1239;E:\Data\CT2020\Portraits\France\S151FR - IMG_7293.JPG;France;42.30007843;186.2506371;1.745811747;1.094097491;0.174453832;1.047437448;0.802498881;0.328738657
1240;E:\Data\CT2020\Portraits\France\S152FR - IMG_7295.JPG;France;43.9684243;117.1146814;1.761547709;1.037921121;0.21744522;0.928859204;0.67404358;0.28261162
1241;E:\Data\CT2020\Portraits\France\S153FR - IMG_7298.JPG;France;45.03217072;169.9239889;1.822780313;1.023399199;0.136273495;0.951721703;0.724656138;0.298198284
1242;E:\Data\CT2020\Portraits\France\S154FR - IMG_7300.JPG;France;39.86892083;192.912133;1.797706676;0.943540863;0.144181924;1.178074436;0.954712208;0.38858439
1243;E:\Data\CT2020\Portraits\France\S155FR - IMG_7305.JPG;France;44.26556689;210.1961219;1.808992585;1.00536228;0.161537879;1.123230091;0.881280942;0.349440037
1244;E:\Data\CT2020\Portraits\France\S156FR - IMG_7308.JPG;France;40.55410139;148.7109141;1.788542636;1.047419424;0.115905487;1.041998902;0.784053271;0.330627301
1245;E:\Data\CT2020\Portraits\France\S157FR - IMG_7311.JPG;France;37.67353208;199.2585042;1.851133743;1.001166987;0.129081296;1.235366512;1.007791341;0.400799482
1246;E:\Data\CT2020\Portraits\France\S158FR - IMG_7314.JPG;France;42.22144002;230.1088089;1.849030543;0.929573494;0.164927195;1.328142448;0.97034903;0.408300236
1247;E:\Data\CT2020\Portraits\France\S159FR - IMG_7318.JPG;France;40.25436864;184.5154571;1.806926672;1.02705713;0.122551858;1.129985491;0.846341665;0.346638141
1248;E:\Data\CT2020\Portraits\France\S160FR - IMG_7320.JPG;France;41.0971295;167.5226593;1.81745579;0.959699262;0.122149584;1.049197749;0.878601622;0.337936357
1249;E:\Data\CT2020\Portraits\France\S161FR - IMG_7325.JPG;France;41.45998162;174.1362881;1.762360958;1.060281434;0.17521338;1.053121918;0.814747588;0.334207807
1250;E:\Data\CT2020\Portraits\France\S162FR - IMG_7328.JPG;France;41.39189609;126.8596122;1.779915291;0.979183548;0.123716783;0.747294466;0.674888834;0.248158502
1251;E:\Data\CT2020\Portraits\France\S163FR - IMG_7330.JPG;France;39.82887817;138.985928;1.795176304;0.997807436;0.130912737;0.977409098;0.795765864;0.310882931
1252;E:\Data\CT2020\Portraits\France\S164FR - IMG_7334.JPG;France;46.52402638;195.5368421;1.783038885;0.983647669;0.146186023;0.944259934;0.804963123;0.306979751
1253;E:\Data\CT2020\Portraits\France\S165FR - IMG_7339.JPG;France;39.21237398;181.7152355;1.824113099;0.947684923;0.098559132;1.121897056;0.815603958;0.342372544
1254;E:\Data\CT2020\Portraits\France\S166FR - IMG_7341.JPG;France;42.30789281;139.9113573;1.768535448;1.029525543;0.156323153;0.877815331;0.666626799;0.286790353
1255;E:\Data\CT2020\Portraits\France\S167FR - IMG_7344.JPG;France;39.49667052;218.9119114;1.790767721;1.004278617;0.133874527;1.165816372;0.904404354;0.359961162
1256;E:\Data\CT2020\Portraits\France\S168FR - IMG_7347.JPG;France;43.04840805;185.512687;1.743943633;0.974841245;0.198025523;1.01401934;0.754401994;0.319187334
1257;E:\Data\CT2020\Portraits\France\S169FR - IMG_7349.JPG;France;39.01297339;132.4600554;1.77473197;0.990455785;0.151807364;0.967184072;0.712601009;0.294609421
1258;E:\Data\CT2020\Portraits\France\S170FR - IMG_7353.JPG;France;45.6465467;204.3044875;1.788444825;1.000868563;0.207610789;1.232584255;0.891666801;0.373897927
1259;E:\Data\CT2020\Portraits\France\S171FR - IMG_7356.JPG;France;45.19020493;166.2342382;1.785861542;1.061125847;0.124924803;0.98518633;0.80932942;0.322010004
1260;E:\Data\CT2020\Portraits\France\S172FR - IMG_7358.JPG;France;49.76980147;165.3407202;1.801181747;1.131073253;0.148619977;0.839428862;0.719649037;0.273120044
1261;E:\Data\CT2020\Portraits\France\S173FR - IMG_7362.JPG;France;47.66161156;143.106482;1.79550534;0.997363771;0.147879961;0.909714413;0.804194245;0.307510408
1262;E:\Data\CT2020\Portraits\France\S174FR - IMG_7365.JPG;France;45.26972086;167.7260942;1.830592352;0.966057265;0.086416422;0.962515689;0.717424749;0.29328743
1263;E:\Data\CT2020\Portraits\France\S175FR - IMG_7368.JPG;France;44.87846394;135.1725208;1.837627849;1.045817141;0.137334649;0.724745885;0.599927603;0.239585414
1264;E:\Data\CT2020\Portraits\France\S176FR - IMG_7371.JPG;France;42.25479221;170.6100831;1.763240373;0.888413371;0.182586566;0.963933813;0.770828729;0.313875129
1265;E:\Data\CT2020\Portraits\France\S177FR - IMG_7374.JPG;France;42.54015265;184.2003324;1.775065818;0.971202238;0.225304977;1.257261145;0.998825504;0.410985527
1266;E:\Data\CT2020\Portraits\France\S178FR - IMG_7376.JPG;France;42.44932475;132.4241551;1.802032687;1.017667702;0.138038377;0.831964023;0.665776891;0.263772925
1267;E:\Data\CT2020\Portraits\France\S179FR - IMG_7379.JPG;France;38.92248085;170.713795;1.823051558;0.995305303;0.145868812;1.067920467;0.755073279;0.319719638
1268;E:\Data\CT2020\Portraits\France\S180FR - IMG_7382.JPG;France;40.86857528;131.9414958;1.793661192;1.080708378;0.126301063;1.02722188;0.818735469;0.317146295
1269;E:\Data\CT2020\Portraits\France\S181FR - IMG_7387.JPG;France;41.05437453;163.214626;1.834440675;0.927115297;0.122156775;1.053213847;0.878241428;0.353953807
1270;E:\Data\CT2020\Portraits\France\S182FR - IMG_7388.JPG;France;39.20062856;193.4905263;1.814468476;0.963665792;0.151973974;1.114118317;0.829885528;0.343944184
1271;E:\Data\CT2020\Portraits\France\S183FR - IMG_7392.JPG;France;44.66108453;180.6063158;1.805993846;1.070114352;0.177945506;1.044026077;0.772902147;0.315219727
1272;E:\Data\CT2020\Portraits\France\S184FR - IMG_7394.JPG;France;46.17726741;213.2915235;1.842143785;1.067169029;0.165168791;1.162920063;0.879329764;0.355642035
1273;E:\Data\CT2020\Portraits\France\S185FR - IMG_7398.JPG;France;36.97925429;182.6685873;1.790522233;0.967732379;0.1250742;1.127260979;0.88924296;0.350159108
1274;E:\Data\CT2020\Portraits\France\S186FR - IMG_7400.JPG;France;38.23880263;159.3972299;1.784727678;1.020001874;0.153779229;0.973576315;0.802950631;0.313853638
1275;E:\Data\CT2020\Portraits\France\S187FR - IMG_7404.JPG;France;41.45211097;152.6240443;1.788785247;0.990012357;0.128134565;0.971756735;0.812446977;0.312505509
1276;E:\Data\CT2020\Portraits\France\S188FR - IMG_7408.JPG;France;41.02725999;186.952687;1.846747329;0.986006485;0.157709395;1.194748616;0.886100962;0.372334001
1277;E:\Data\CT2020\Portraits\France\S189FR - IMG_7410.JPG;France;44.99700908;217.4759003;1.820546448;1.001913828;0.15126626;1.269353036;0.976349453;0.397694486
1278;E:\Data\CT2020\Portraits\France\S190FR - IMG_7413.JPG;France;43.38925609;233.4156233;1.817518584;1.030938421;0.138589415;1.10261776;0.854950814;0.339647429
1279;E:\Data\CT2020\Portraits\France\S191FR - IMG_7415.JPG;France;37.43634932;171.0528532;1.864154255;0.863561856;0.103325173;1.079929487;0.836184119;0.342534318
1280;E:\Data\CT2020\Portraits\France\S192FR - IMG_7420.JPG;France;43.58535422;135.7110249;1.823189588;1.117620226;0.137541498;0.99819253;0.753657051;0.307939303
1281;E:\Data\CT2020\Portraits\France\S193FR - IMG_7421.JPG;France;44.26827097;245.0074238;1.807511748;0.973470812;0.196172003;1.242722586;0.983704249;0.391056142
1282;E:\Data\CT2020\Portraits\France\S194FR - IMG_7425.JPG;France;44.55865211;182.4252632;1.831783792;0.9855878;0.149439966;0.977659995;0.840484421;0.315382895
1283;E:\Data\CT2020\Portraits\France\S195FR - IMG_7428.JPG;France;38.85937484;188.7157895;1.817732608;0.981858051;0.133459093;1.143286673;0.892186861;0.349186716
1284;E:\Data\CT2020\Portraits\France\S196FR - IMG_7432.JPG;France;40.86857528;167.1357341;1.847803406;0.99826599;0.129809296;1.122329049;0.836161499;0.33987175
1285;E:\Data\CT2020\Portraits\France\S197FR - IMG_7434.JPG;France;42.78449798;117.7529086;1.782614826;1.051129605;0.142009549;0.765325146;0.661997107;0.259501428
1286;E:\Data\CT2020\Portraits\France\S198FR - IMG_7437.JPG;France;37.50995228;170.0875346;1.812874534;1.016904977;0.128557685;1.070591137;0.827643631;0.321795345
1287;E:\Data\CT2020\Portraits\France\S199FR - IMG_7439.JPG;France;45.46419264;170.6340166;1.810719788;1.04253626;0.090704799;0.82842208;0.702289962;0.264293828
1288;E:\Data\CT2020\Portraits\France\S200FR - IMG_7443.JPG;France;41.71840816;164.4312465;1.790024105;0.961478512;0.152039187;1.06766447;0.845198484;0.334511144
1289;E:\Data\CT2020\Portraits\France\S201FR - IMG_7445.JPG;France;37.67899624;153.7010526;1.804500267;0.962407699;0.161267207;1.153081414;0.837647433;0.351018135
1290;E:\Data\CT2020\Portraits\France\S202FR - IMG_7448.JPG;France;45.11050777;242.0077562;1.756381426;1.014597959;0.147217992;1.147504628;0.954736939;0.369877469
1291;E:\Data\CT2020\Portraits\France\S203FR - IMG_7451.JPG;France;40.07948162;149.560554;1.767367321;1.099648346;0.124213739;0.949295901;0.798940438;0.299406147
1292;E:\Data\CT2020\Portraits\France\S204FR - IMG_7454.JPG;France;42.86095955;198.5644321;1.781477437;1.02399666;0.144921052;1.072723334;0.82785549;0.333212263
1293;E:\Data\CT2020\Portraits\France\S205FR - IMG_7459.JPG;France;39.42134678;168.48;1.826629186;0.947935843;0.087780426;1.048307123;0.803110394;0.323052576
1294;E:\Data\CT2020\Portraits\France\S206FR - IMG_7460.JPG;France;37.81197948;277.4493075;1.815587174;0.897669545;0.176076329;1.408742875;1.049902342;0.43599307
1295;E:\Data\CT2020\Portraits\France\S207FR - IMG_7464.JPG;France;45.00440854;197.1722992;1.807023421;1.046597964;0.133166881;0.952960347;0.760310802;0.302032505
1296;E:\Data\CT2020\Portraits\France\S208FR - IMG_7466.JPG;France;43.06555626;128.5788366;1.771728088;1.04109441;0.165191959;0.838061155;0.666578395;0.259928761
1297;E:\Data\CT2020\Portraits\France\S209FR - IMG_7470.JPG;France;40.95557823;171.1007202;1.747538341;1.110855264;0.128057168;1.026343428;0.814027492;0.32926992
1298;E:\Data\CT2020\Portraits\France\S210FR - IMG_7475.JPG;France;40.90411548;198.72;1.764306808;1.012977131;0.174440074;1.117268235;0.900208794;0.356190045
1299;E:\Data\CT2020\Portraits\France\S211FR - IMG_7477.JPG;France;41.47628349;150.354349;1.795021894;0.966466108;0.158353452;0.984219533;0.790299591;0.310480249
1300;E:\Data\CT2020\Portraits\France\S212FR - IMG_7480.JPG;France;45.30239233;187.3316343;1.766493733;1.117703889;0.144455032;1.02572681;0.829797048;0.319100106
1301;E:\Data\CT2020\Portraits\France\S213FR - IMG_7483.JPG;France;44.13250021;171.6631579;1.814786621;0.991733569;0.118532753;0.951366952;0.768050563;0.308183504
1302;E:\Data\CT2020\Portraits\France\S214FR - IMG_7486.JPG;France;37.16763114;160.7734072;1.822328131;0.958059911;0.118795443;1.16925343;0.941472133;0.369194407
1303;E:\Data\CT2020\Portraits\France\S215FR - IMG_7489.JPG;France;40.9721434;194.100831;1.817707031;0.96844342;0.157821902;1.11908407;0.856973306;0.347225344
1304;E:\Data\CT2020\Portraits\France\S216FR - IMG_7493.JPG;France;42.23360006;151.3555679;1.750665143;1.046251824;0.136857032;0.888725138;0.760626694;0.285070443
1305;E:\Data\CT2020\Portraits\France\S217FR - IMG_7495.JPG;France;45.19454265;146.2298061;1.781094337;1.025540386;0.125162961;0.991609812;0.758194745;0.308189271
1306;E:\Data\CT2020\Portraits\France\S218FR - IMG_7499.JPG;France;41.82339885;126.6242659;1.785311822;0.961933805;0.195695755;1.168255473;0.908609998;0.366739152
1307;E:\Data\CT2020\Portraits\France\S219FR - IMG_7501.JPG;France;38.5336154;172.8039889;1.802042357;1.045944565;0.160717152;1.041153734;0.825802647;0.327956923
1308;E:\Data\CT2020\Portraits\France\S220FR - IMG_7505.JPG;France;35.6457595;184.3120222;1.826110169;0.935278364;0.174198026;1.371604364;1.042709769;0.424058159
1309;E:\Data\CT2020\Portraits\France\S221FR - IMG_7506.JPG;France;47.26601383;124.885097;1.765811971;1.088103155;0.173682824;0.87733701;0.702643737;0.275702027
1310;E:\Data\CT2020\Portraits\France\S222FR - IMG_7509.JPG;France;46.33572664;165.0614958;1.799384993;1.041041438;0.151049262;0.852613312;0.674221165;0.264238734
1311;E:\Data\CT2020\Portraits\France\S223FR - IMG_7513.JPG;France;42.38030234;109.29241;1.77212449;1.016025064;0.088062327;0.747977063;0.605154585;0.240421728
1312;E:\Data\CT2020\Portraits\France\S224FR - IMG_7515.JPG;France;43.33838319;101.1590028;1.737260769;1.084738317;0.142932507;0.740467857;0.627392275;0.236069586
1313;E:\Data\CT2020\Portraits\France\S225FR - IMG_7520.JPG;France;42.60430953;169.421385;1.767463342;1.03898192;0.201925227;1.122968179;0.931994446;0.355985393
1314;E:\Data\CT2020\Portraits\France\S226FR - IMG_7522.JPG;France;35.43764946;191.9627701;1.81673722;0.944396836;0.148374612;1.155947639;0.948994158;0.368925263
1315;E:\Data\CT2020\Portraits\France\S227 FR - IMG_7526.JPG;France;47.39287057;136.7401662;1.774209852;1.07242816;0.164010699;1.084919267;0.866348362;0.338713652
1316;E:\Data\CT2020\Portraits\France\S228FR - IMG_7530.JPG;France;41.2645788;171.8386704;1.814353273;0.97881742;0.202825255;0.96641216;0.7610202;0.2991425
