id;name;folder;ell_L;ell_R;in_angle_L;in_angle_R;out_angle_L;out_angle_R;tilt_L;tilt_R;dist_L;dist_R;sagging_L;sagging_R;golden_ratio_L;golden_ratio_R;area_L;area_R;ratio_L;ratio_R;ratio1_L;ratio1_R;ratio2_L;ratio2_R
76;E:\Data\Etude_typo_regard\EXTRACT\COREE\33_Front_Open_Standard.jpg;COREE;0.4028214925563162;0.4098581161420971;1.0327559617385251;1.0526119488734151;1.2581570568164333;1.286665104609777;0.1260500812516491;0.12661344401641772;495.3473528747277;497.24440670559585;1.0025721745064915;0.9790718106270857;1.8219693876008536;1.8364749589717577;129164.0;128250.5;1.3537397734801055;1.34800529948756;1.374227259500236;1.368160662957265;2.0579168291384757;2.0579168291384757
77;E:\Data\Etude_typo_regard\EXTRACT\COREE\34_Front_Open_Standard.jpg;COREE;0.3260327091912538;0.31401572702652325;0.8705287277915402;0.888965367753286;1.0210382305277999;0.9423507070213667;0.07563663781144055;0.07712299077227128;483.06107274339547;485.1278182087686;0.8479549426476489;0.9019791197399217;1.8182588419264425;1.8186363619735721;86526.5;87817.5;1.3381712642869197;1.346239364416294;1.3483918624624995;1.3567038059285825;2.03022314210266;2.03022314210266
78;E:\Data\Etude_typo_regard\EXTRACT\COREE\35_Front_Open_Standard.jpg;COREE;0.26304015784684215;0.26250663628163406;0.7067322841175422;0.6556033923366142;0.8526266969479036;0.8832114977432972;0.1322242371186532;0.14192682825001343;508.36600987870935;531.3012328237155;1.1709159087930154;1.173922332595481;1.7804469890230723;1.8015548329088356;52962.0;56066.5;1.2902037268896827;1.3007561923430304;1.3125688137277425;1.3239345244441652;2.0770668491330624;2.0770668491330624
79;E:\Data\Etude_typo_regard\EXTRACT\COREE\36_Front_Open_Standard.jpg;COREE;0.3466462926645341;0.33917883937073395;0.8898503276882435;0.8523943341135589;1.0902090796042239;1.1012151697766845;0.15667738361071534;0.15595060127375174;495.90321636383845;463.11337704713304;1.0036749429795;1.027181889259;1.844387777493806;1.8310578772918955;84856.0;81102.0;1.3124358443090716;1.3089315607426462;1.3450757906788977;1.3412054171463044;2.1044692757388543;2.1044692757388543
80;E:\Data\Etude_typo_regard\EXTRACT\COREE\37_Front_Open_Standard.jpg;COREE;0.27502579855703746;0.24928425262246967;0.6770593676402207;0.6157877742462927;0.9036182655863338;0.8320774491485051;0.1291468529524075;0.1380827634982129;493.3041658044254;539.5145966514715;1.075305239740654;1.099375752934736;1.8184469883987922;1.8274670692019714;59129.0;57568.0;1.2913441872832268;1.3022531856532058;1.3029369419905774;1.3142800157522279;2.039790581770149;2.039790581770149
81;E:\Data\Etude_typo_regard\EXTRACT\COREE\38_Front_Open_Standard.jpg;COREE;0.37224327228463244;0.362151869044968;0.9169175908713729;0.9028861098376852;1.1656068550233323;1.120030613670825;0.1171891651227522;0.1342866469925611;456.9562342281808;477.8367922209423;0.9265229690046124;0.9151350380152161;1.859960978209423;1.861043699226402;98539.0;98566.0;1.3222577437542928;1.3266513432844957;1.3515572385801031;1.3563503017359189;2.090919443810635;2.090919443810635
82;E:\Data\Etude_typo_regard\EXTRACT\COREE\39_Front_Open_Standard.jpg;COREE;0.3417998432193743;0.3173357180413711;0.9047080041979318;0.8367793607581026;1.0598816009920915;0.9991211643818168;0.1289474752044023;0.11426810483761551;466.6904755831214;451.7842405396629;0.9982524748253168;1.003941552044281;1.8320683713551527;1.828797705117584;72165.0;70614.5;1.332927278171205;1.3423527315069763;1.3595116255090625;1.369689704243003;2.0798503129088357;2.0798503129088357
83;E:\Data\Etude_typo_regard\EXTRACT\COREE\40_Front_Open_Standard.jpg;COREE;0.352351922843524;0.3522315933927303;0.9241345210068895;0.925469648995368;1.1348192781533022;1.156972096747544;0.15461256572712098;0.15546536097593303;508.5754614607354;515.0038834805034;0.9916366210058887;1.0084757745859982;1.8266700345966693;1.8266335854982454;98719.5;93708.5;1.3436923334622515;1.3337677916592916;1.3678059597028214;1.3571851070766474;2.070160500810876;2.070160500810876
84;E:\Data\Etude_typo_regard\EXTRACT\COREE\41_Front_Open_Standard.jpg;COREE;0.30737200470218035;0.31146621007895525;0.7721026392465749;0.8224738412576622;1.0262824630227352;0.9872435778067993;0.12328504697147745;0.12234875722027244;500.48976013501016;526.8016704605254;1.0571861016759019;1.0418985206688822;1.796497111719501;1.7987142477790177;81712.0;83819.0;1.3273667694685585;1.329046756510771;1.344802307099403;1.3465717701667521;2.05325994956406;2.05325994956406
85;E:\Data\Etude_typo_regard\EXTRACT\COREE\42_Front_Open_Standard.jpg;COREE;0.29563518822682777;0.3170396923682444;0.8258502849710018;0.8485768191375803;0.8819177792987856;1.04287317192732;0.13370968554549886;0.14730712008399235;538.9322777492549;489.22898524106273;1.0175579528786114;1.0408406839894961;1.826712562549634;1.8043747028679251;80692.5;77290.5;1.3590303947530622;1.3368969209339276;1.3795495114548797;1.3561510769556782;2.0571514752001154;2.0571514752001154
86;E:\Data\Etude_typo_regard\EXTRACT\COREE\43_Front_Open_Standard.jpg;COREE;0.36805957357457314;0.3494457267210275;0.8803398610326295;0.8929137626420748;1.2170675807605917;1.0775536226977174;0.1367570557625555;0.13312386820245023;448.4484362777955;482.1700944687466;1.0371668150304472;1.0661673434084729;1.845739408653586;1.8517982643135213;93184.0;99106.5;1.3090496334598387;1.327640993996386;1.3357569830021383;1.3559549656166923;2.086417670984781;2.086417670984781
87;E:\Data\Etude_typo_regard\EXTRACT\COREE\44_Front_Open_Standard.jpg;COREE;0.2805050955401982;0.27314626749188453;0.7720528597138853;0.7566634267500522;0.8853232167474289;0.854744846381867;0.09591789285353418;0.09837348944133129;513.117920170403;513.0896607806476;1.1063313786448477;1.0983351745925891;1.8329133354146703;1.8271475723784585;73031.0;71010.5;1.3046221598948686;1.3045165147513107;1.3293920508403074;1.3292778153214275;2.0813134899771812;2.0813134899771812
88;E:\Data\Etude_typo_regard\EXTRACT\COREE\45_Front_Open_Standard.jpg;COREE;0.3255442157972493;0.31506003094790036;0.8318813520277586;0.8071445913808974;1.0267980627825617;0.9888223457486462;0.07323653728191284;0.06280828289466134;437.55342530941294;463.3961588101481;0.8149711669830902;0.8007262232395358;1.8291670243198097;1.8359456941478052;84277.5;80906.5;1.345455306769189;1.3439558527304243;1.3623998329019873;1.360826830888573;2.0490498359723257;2.0490498359723257
89;E:\Data\Etude_typo_regard\EXTRACT\COREE\46_Front_Open_Standard.jpg;COREE;0.39661236166735714;0.3645774903137382;0.9638874075560901;0.9412368122123593;1.3178428275668375;1.14429321951227;0.17811758198194572;0.16128926319462575;455.0;516.884900147025;1.0058224787591754;1.0135277943985062;1.802919097972361;1.8225667741479248;106173.5;106762.0;1.3461494219077814;1.3631191939849288;1.3598764011511026;1.3775191303222791;2.039656224666405;2.039656224666405
90;E:\Data\Etude_typo_regard\EXTRACT\COREE\47_Front_Open_Standard.jpg;COREE;0.30620757981534824;0.29288037109951487;0.7852546237097101;0.7669017612559673;0.9709665109492577;0.9478903300501054;0.12049573708730513;0.12313991955579588;505.0594024468805;511.994140591472;1.088158944948396;1.1146199357710276;1.8206054172778068;1.8213684393574818;93526.0;88315.5;1.3714498232725558;1.36827136785783;1.3959002540725927;1.3925125790020758;2.0658243166859607;2.0658243166859607
91;E:\Data\Etude_typo_regard\EXTRACT\COREE\48_Front_Open_Standard.jpg;COREE;0.34767673636428503;0.3447219088473121;0.8650770232229715;0.9096528980818204;1.1204179744552487;1.0619345375382578;0.112431004860943;0.12354993315255197;482.90164630077624;534.3940493680669;0.9811586358155314;0.999997400524014;1.8406396201153046;1.8436167214687649;107141.5;110325.5;1.358020211218735;1.36423183399854;1.3690353333369212;1.3754380676275506;2.0307667605711135;2.0307667605711135
92;E:\Data\Etude_typo_regard\EXTRACT\COREE\49_Front_Open_Standard.jpg;COREE;0.27525166522875505;0.27714242905555575;0.74175970902961;0.6888375085547418;0.8323783390889258;0.907155159822238;0.12318426198565219;0.1390150872026674;523.6372790396039;472.2308757377052;1.022788356857062;1.0553351993104338;1.832463747912756;1.8225703070763672;71463.5;74712.0;1.3332865155891773;1.340102718885223;1.3684400000425965;1.3759751442060077;2.1054752677025514;2.1054752677025514
93;E:\Data\Etude_typo_regard\EXTRACT\COREE\50_Front_Open_Standard.jpg;COREE;0.30456603327056403;0.29629044405172855;0.7783716847100771;0.7950630117994597;0.9875641154004733;0.9358552877946645;0.14297467239041986;0.1356291811847054;530.1179114121687;519.4400831664803;1.0486759982894027;1.0610431024944558;1.8305483547856929;1.8214180691411728;67662.0;65832.5;1.3013686430626368;1.301275669081945;1.3289733940891522;1.3288719038820773;2.0915979537419154;2.0915979537419154
94;E:\Data\Etude_typo_regard\EXTRACT\COREE\51_Front_Open_Standard.jpg;COREE;0.3556183830347489;0.3564565199677604;0.8944944910507903;0.8649362016952087;1.1324947098440967;1.1996264613820902;0.153234646833404;0.14504218625388254;480.80349416367596;491.78145552674107;1.0081571513873469;1.0269611639685392;1.827715097349735;1.841310500042162;101893.5;103183.0;1.3539300717783722;1.3553449323675864;1.3739734988157823;1.3754684844275622;2.056631037133123;2.056631037133123
95;E:\Data\Etude_typo_regard\EXTRACT\COREE\52_Front_Open_Standard.jpg;COREE;0.3679263066011079;0.3498527274509246;0.9099590135369219;0.8845980541840612;1.1882600108315822;1.115249056282511;0.12539767205334668;0.12488279766278859;496.23381585700105;511.63463526231294;1.0550764265714634;1.01344461171496;1.8234912631084281;1.829447916102675;103845.5;105756.5;1.3346947097086126;1.3460303789020003;1.3499927536728231;1.361846547475456;2.045707456737303;2.045707456737303
96;E:\Data\Etude_typo_regard\EXTRACT\COREE\53_Front_Open_Standard.jpg;COREE;0.3150558036940828;0.3061758320837467;0.8006674732150627;0.7528690502178252;1.0208970760297094;1.0436803220544457;0.17233442489382814;0.18302761891777228;479.40379639714996;499.29950931279717;1.03785758288713;1.0280573556802195;1.8103975120972366;1.8208824956620853;91284.5;86912.5;1.3405673153883335;1.336485652669586;1.3622749842216542;1.3579331574220204;2.0637397303043254;2.0637397303043254
97;E:\Data\Etude_typo_regard\EXTRACT\COREE\54_Front_Open_Standard.jpg;COREE;0.2981609635373295;0.2984875325884752;0.8147078124479793;0.7938465030997993;0.9404461742267533;0.9692991991913369;0.1304957278053615;0.1161951112605409;491.8861656928359;450.12442724206824;1.0758033900886979;1.0940341245454304;1.8052129831238408;1.8085086289065646;83288.0;87929.5;1.336248674449037;1.3452607027998593;1.3530800965054606;1.3625432351930171;2.0500564711043188;2.0500564711043188
98;E:\Data\Etude_typo_regard\EXTRACT\COREE\55_Front_Open_Standard.jpg;COREE;0.3186872640120332;0.30383177654105054;0.7668555731852467;0.7515407020315173;0.9852893624604078;0.8889561568031258;0.14177329695019758;0.13870196919861916;468.91470439729227;486.96303761168565;1.0351942883939098;1.046231184426951;1.8453429120853684;1.8409791090430216;74750.0;64246.5;1.3353827060782264;1.3173472849456593;1.3491147524775888;1.3303408817012683;2.0409444081358186;2.0409444081358186
99;E:\Data\Etude_typo_regard\EXTRACT\JAPON\02_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3408416455634615;0.3565255307120645;0.8219930357786521;0.8765387207527562;1.130180093439998;1.1601159471006022;0.11235196553770141;0.12405062173327225;404.9802464318476;287.50652166516153;0.9147848034517276;0.9456661168379659;1.875370812090117;1.8352547291375212;56835.0;57074.0;1.3696322341082927;1.3613617353201584;1.4111442226969546;1.4019448956854277;2.1123061918255215;2.1123061918255215
100;E:\Data\Etude_typo_regard\EXTRACT\JAPON\04_D0_Front Face_ILLUS_rect.jpg;JAPON;0.39179874674880655;0.3857868256271687;0.920659355387963;0.9211840443914127;1.218469267028613;1.1867379378762617;0.11972703503280356;0.12429042694226383;302.04966479041155;326.40159313336693;0.9544882112943416;0.9636819296398201;1.8513688729181608;1.8687797055431152;51670.5;54721.5;1.3288415158672506;1.341370331132196;1.3497147739313256;1.363038857377579;2.063475130288905;2.063475130288905
101;E:\Data\Etude_typo_regard\EXTRACT\JAPON\06_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3609199212661114;0.3424578195593999;0.8456141864245346;0.8327667664632211;1.2174972652459242;1.1069496996197246;0.12428464578815245;0.11859966241039839;292.3439754809392;321.0763149159402;0.9604652426816844;0.9743229247110035;1.8574137764222065;1.8577091838152031;49360.0;43615.0;1.333514298489136;1.321842126424716;1.358874989607038;1.3463152563443674;2.0760407911528516;2.0760407911528516
102;E:\Data\Etude_typo_regard\EXTRACT\JAPON\07_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3563807928661321;0.3612575240785602;0.8525781146470681;0.8785984803942928;1.1563865123954404;1.1472810412972667;0.14243132042345477;0.1607133147384485;376.7505806233084;328.0243893371345;0.9323227212295594;0.9359111947413647;1.8853003659803926;1.8503973806589427;61739.0;60455.0;1.4829660993971414;1.4734860568356587;1.5999245130395048;1.5881487177520297;2.242166921836452;2.242166921836452
103;E:\Data\Etude_typo_regard\EXTRACT\JAPON\09_D0_Front Face_ILLUS_rect.jpg;JAPON;0.4488150285112353;0.43776755492284664;1.0247511759767192;1.0852338537990511;1.5301750786332209;1.3782533930312937;0.09896811875064646;0.1100763931685615;300.5328601001894;358.23037280498704;0.9518302045101591;0.9576645531624389;1.8699398455012501;1.882461428561089;62019.5;62860.0;1.3288363684236424;1.3346299107707216;1.3608146155364453;1.3671715606778125;2.0972466861439276;2.0972466861439276
104;E:\Data\Etude_typo_regard\EXTRACT\JAPON\10_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3494558551618313;0.33406278247989246;0.8621700546672262;0.8259310786089282;1.128046469953643;1.077245394688374;0.1772630229531274;0.16244535641705285;285.97377502141694;368.81567211820055;0.9268783816736411;0.934336885453952;1.8007054652909016;1.853205006696448;59823.0;57510.5;1.4897366132060053;1.4914771168086436;1.4931335271220558;1.4948861032158032;2.0069362057572393;2.0069362057572393
105;E:\Data\Etude_typo_regard\EXTRACT\JAPON\11_D0_Front Face_ILLUS_rect.jpg;JAPON;0.33305505554248543;0.3516553864166699;0.7832295070289728;0.8691153372988903;1.0844105970227078;1.1093085416494968;0.1263880755640669;0.12906528028169145;329.2294033041399;328.3443314570849;0.9043573781046065;0.8883286450604219;1.8614899083483605;1.8662561519083996;46552.5;46267.0;1.3366973154357225;1.3242840399913594;1.3562466575782697;1.343112641701339;2.058062067163346;2.058062067163346
106;E:\Data\Etude_typo_regard\EXTRACT\JAPON\12_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3858981634619076;0.3816023987241013;0.9253629515159498;0.9521376672319835;1.2395332139643853;1.184107717303803;0.15246489645862726;0.13900524036860099;327.6858251435359;404.02227661355505;0.9636315211973201;0.9611357283758564;1.8426920432897425;1.866661954286777;55336.5;58429.5;1.350758107692595;1.3618584262810576;1.3708070528012892;1.3825418533110196;2.057158892892264;2.057158892892264
107;E:\Data\Etude_typo_regard\EXTRACT\JAPON\13_D0_Front Face_ILLUS_rect.jpg;JAPON;0.26192053357221573;0.2768279501710845;0.6729529529809211;0.7559948751934432;0.866929673448831;0.8665186411354587;0.13393117703235716;0.14223424707606236;415.5406117336788;291.20439557122074;1.0748206301672458;1.0912974426397914;1.8563700029266397;1.7992060644774428;51416.5;44404.0;1.4454056560681878;1.4004234604880295;1.517305489245815;1.4650620200062094;2.161425505487115;2.161425505487115
108;E:\Data\Etude_typo_regard\EXTRACT\JAPON\14_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3492432085102722;0.34981338753748187;0.8537546568837706;0.8938556201829746;1.1511819983438332;1.13500528718785;0.10541133621583955;0.11012674742379885;368.14263540100865;394.289233938742;0.9917154209290854;1.0021592691790016;1.8569490328608689;1.8617520582435385;62567.5;64398.0;1.363424523376228;1.3663860912205348;1.3964740131580464;1.3997049032409825;2.0909390744322565;2.0909390744322565
109;E:\Data\Etude_typo_regard\EXTRACT\JAPON\15_D0_Front Face_ILLUS_rect.jpg;JAPON;0.33615488429438;0.3266061178471725;0.7944069286878652;0.8130106087267804;1.0906422251364516;1.0375139780398972;0.12803715792107956;0.12722621497488334;313.8566551787615;338.11536492741646;0.8990027787332829;0.9225370776556413;1.8548607696211425;1.8651558134082178;58716.0;57745.5;1.3808571192766945;1.3814955686265122;1.418654476104834;1.4193562870059278;2.099242878536504;2.099242878536504
110;E:\Data\Etude_typo_regard\EXTRACT\JAPON\16_D0_Front Face_ILLUS_rect.jpg;JAPON;0.2363345164966698;0.2261265446309841;0.6017525760767766;0.5694641391775122;0.7575751961776149;0.7236801712616755;0.08071359865085233;0.08719539077817035;368.66515973170016;296.7456823611761;0.969101966712006;1.053087474096726;1.877603516552127;1.8512862888937551;40157.0;35549.5;1.4260311842890463;1.4098303942219432;1.562971891756617;1.54156362454902;2.3214335300269044;2.3214335300269044
111;E:\Data\Etude_typo_regard\EXTRACT\JAPON\17_D0_Front Face_ILLUS_rect.jpg;JAPON;0.2893880524925879;0.2657455739860622;0.7329149998901081;0.7063493520801;0.9756385562437717;0.8391098927006809;0.10961529921625567;0.10515013223136598;355.48980294798895;415.8966217703626;1.0518330348949034;1.072463229751786;1.8577369612056738;1.8857986655556442;41264.0;41129.0;1.3599457642981625;1.3755577309689806;1.4274484661479454;1.445988234826724;2.1875357582868142;2.1875357582868142
112;E:\Data\Etude_typo_regard\EXTRACT\JAPON\18_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3779254435640459;0.3539275934050614;0.8935938174190945;0.873690773867863;1.2002167008419646;1.1065580504085595;0.11396028501617746;0.12001829291751541;308.3018001893599;363.67155511532656;0.950789732866446;0.9598509045219373;1.8390673883377662;1.866993932262783;51859.0;53816.5;1.3215310141615981;1.3385712936681167;1.345604536380776;1.3639206478576282;2.074871540096841;2.074871540096841
113;E:\Data\Etude_typo_regard\EXTRACT\JAPON\19_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3167700906867717;0.3395561317102942;0.778811913251878;0.8740821318389342;1.022287824697452;1.0963383281199839;0.1427127314808446;0.17264479747647818;399.4896744598038;354.25555747228583;0.9969009079807883;1.020619085043041;1.8371853153753068;1.8220175644455994;44869.5;45536.5;1.331773630447576;1.3196963162699666;1.3643169061162652;1.3510549427424883;2.0980887951365723;2.0980887951365723
114;E:\Data\Etude_typo_regard\EXTRACT\JAPON\20_D0_Front Face_ILLUS_rect.jpg;JAPON;0.32055973664374343;0.3194583655835621;0.777799963945546;0.805734342573136;1.0286833480415971;0.9897140279975696;0.09229533063997426;0.09862865336851061;375.7046712512369;369.1341219665286;0.9237923695876498;0.9229311428866681;1.8456882312686955;1.8563460201278212;58089.5;56813.0;1.3374241088463343;1.3330792890895213;1.3683999492375243;1.3636562710714066;2.0918009104242654;2.0918009104242654
115;E:\Data\Etude_typo_regard\EXTRACT\JAPON\21_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3105465786966304;0.31795113800936936;0.7796678722852972;0.843537942745087;1.0088747645380813;0.9869414308334423;0.13663322624490096;0.14570552589807317;338.3622319349487;326.7353669255901;1.0933940522551961;1.0730377210275939;1.838478165454077;1.8430686699241594;46165.5;44579.0;1.3453325231853783;1.3332251977618688;1.3870282879269076;1.3734591129566158;2.1207409147476866;2.1207409147476866
116;E:\Data\Etude_typo_regard\EXTRACT\JAPON\22_D0_Front Face_ILLUS_rect.jpg;JAPON;0.26110034068828186;0.2527534686667983;0.6562756245193613;0.635073421850323;0.8123147380655062;0.8067514764466964;0.11158681765516788;0.11693687546949098;360.6618915272308;339.70575502926056;0.9832278622305093;1.0275645963400477;1.8479530576101533;1.8402889671964788;40820.0;39036.0;1.4404326015008042;1.436946693151978;1.5506495253138948;1.5462912789646734;2.2502469695420335;2.2502469695420335
117;E:\Data\Etude_typo_regard\EXTRACT\JAPON\24_D0_Front Face_ILLUS_rect.jpg;JAPON;0.34612808711457177;0.36003367176847767;0.7749715592530682;0.8356193765158951;1.1737515584392726;1.2024406390407505;0.13864806253324963;0.14801876013879897;366.9564006799718;394.70748662775577;1.0305833275933116;1.0252633909466478;1.83135823935508;1.8473529176251597;63004.5;63970.0;1.3327404293607976;1.3265245431464525;1.3561301975762488;1.3494773697552394;2.070294338023136;2.070294338023136
118;E:\Data\Etude_typo_regard\EXTRACT\JAPON\25_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3369270045727475;0.3157274290936137;0.8630032003763597;0.7615119222365154;0.9925262008092877;1.0267904701130315;0.13855113375575026;0.14182269779073886;365.2683944717911;381.4773912042495;0.9791249132307338;1.0045458244391796;1.834322342880336;1.8593335806789115;51599.5;48625.5;1.3617329587016913;1.3622550481969993;1.4028355750458823;1.4034169879832676;2.1136269597653303;2.1136269597653303
119;E:\Data\Etude_typo_regard\EXTRACT\JAPON\26_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3472786584577672;0.3520998269659188;0.8213108600120123;0.8848492069787841;1.1558569994778325;1.097496507902631;0.1090926681512444;0.09101668296442852;385.87562763149475;324.81533215043896;0.8910631737182666;0.9369305277466241;1.8803616385056088;1.8566013665267471;53514.5;50592.5;1.3303740394739911;1.3178315729858259;1.3688788731387538;1.3548745920762908;2.116549211088343;2.116549211088343
120;E:\Data\Etude_typo_regard\EXTRACT\JAPON\28_D0_Front Face_ILLUS_rect.jpg;JAPON;0.37041892161051415;0.37087398159086;0.9491672595036212;0.912060075458593;1.1646267492297855;1.2469712095514252;0.139845851668018;0.13681961893248207;379.3098996862592;386.7738357231523;0.9294659142574687;0.9295139808352553;1.841197096233466;1.8497530174858248;68801.5;66633.5;1.3622249235069661;1.3553521392075056;1.393741862951244;1.3862710824551592;2.0870093066460997;2.0870093066460997
121;E:\Data\Etude_typo_regard\EXTRACT\JAPON\29_D0_Front Face_ILLUS_rect.jpg;JAPON;0.35134403080692983;0.33614094525729044;0.8138050835805823;0.8353565591193912;1.1687744374706657;1.0411964093568493;0.12026484606499203;0.12826083411890185;329.6619480619503;322.8157369150395;0.966221213750602;0.9818222005659469;1.8761771210938916;1.8684357684705817;59458.5;53783.0;1.3687279548418647;1.3578327562632386;1.3899709596210494;1.3784480712987066;2.0576115927752077;2.0576115927752077
122;E:\Data\Etude_typo_regard\EXTRACT\JAPON\30_D0_Front Face_ILLUS_rect.jpg;JAPON;0.36862705987614136;0.3449244709145352;0.896797426271279;0.8459785998131946;1.205276585110867;1.1221433094193136;0.11970670474157274;0.1309137811665744;351.02421568888946;372.90347276473574;0.9882024347170051;0.9774559526008493;1.8327502558127917;1.857637678971453;73461.5;68959.0;1.351862571862661;1.3522138803496584;1.3621482205748863;1.3625097985135843;2.0292320057168234;2.0292320057168234
123;E:\Data\Etude_typo_regard\EXTRACT\JAPON\31_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3696923765569604;0.3650212116753068;0.8676847046462227;0.8802368951387276;1.2134041703748373;1.1857363451702345;0.1077360857732836;0.11457743475840532;375.82043584669526;307.11886949518424;0.9338567473371143;0.9809112527951764;1.8405518796800209;1.8170223542736568;58669.0;56311.0;1.3390908139874225;1.3328919267658887;1.3574830902974095;1.3509479756055642;2.054239972158813;2.054239972158813
124;E:\Data\Etude_typo_regard\EXTRACT\JAPON\32_D0_Front Face_ILLUS_rect.jpg;JAPON;0.2082901225623191;0.2135509264305023;0.5887636802785534;0.6583331483847559;0.6463448955615297;0.6223827336357144;0.10412913106046466;0.127354166609623;444.41647134191595;327.9405433916337;1.1559411596273736;1.1704933431756435;1.8318046286081635;1.7712451077961335;32755.0;29073.0;1.352101838718226;1.3260846738739132;1.3884216896535961;1.3597208138910266;2.1031515514590526;2.1031515514590526
125;E:\Data\Etude_typo_regard\EXTRACT\JAPON\33_D0_Front Face_ILLUS_rect.jpg;JAPON;0.34677250682133287;0.3404024288703586;0.8169625706628796;0.7917876154333603;1.11017288408435;1.120083110546677;0.11141886051001179;0.10394421179707355;394.80754805347885;269.2953768633988;0.9019792334254543;0.9118803089371493;1.8824156810782877;1.8422953400477895;55934.5;51142.0;1.421240020255239;1.4046113909204558;1.569322636470549;1.5468483827469022;2.3515397614062956;2.3515397614062956
126;E:\Data\Etude_typo_regard\EXTRACT\JAPON\34_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3088272221858179;0.32053143969506137;0.7499786771299403;0.8141269909266649;1.0566292611465435;1.045035488250772;0.13281685224011744;0.1430609951046331;369.139540011633;300.7341018241862;1.0485383104898927;1.059162858155512;1.8276754814104406;1.7981790062772485;58225.5;59673.5;1.3807840640061586;1.376910692797738;1.388453204975518;1.3845018225459567;2.0201403937146787;2.0201403937146787
127;E:\Data\Etude_typo_regard\EXTRACT\JAPON\35_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3239740792716588;0.33699945166574974;0.844563240352322;0.8743514271063102;1.0193322765888722;1.089607606376986;0.12627840590100137;0.12840779567238156;427.9836445473121;391.44859177163994;1.0201003340769053;1.030486355779945;1.8224618295292616;1.8070644977109867;58663.5;55162.5;1.3471246005646376;1.3279961658983868;1.3677110278636861;1.347448170200734;2.059305584408488;2.059305584408488
128;E:\Data\Etude_typo_regard\EXTRACT\JAPON\36_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3788481882937032;0.38547870572945814;0.866547557070048;0.9270542089818294;1.3001199526231835;1.241150553505014;0.09252863569862614;0.08874583013642767;391.9311163967464;323.12536266904215;0.9040485423337434;0.92995970090308;1.8850904653789822;1.8540868180659777;62574.5;60683.5;1.3735824621686947;1.3635789643650973;1.4180167039883722;1.4068233809508297;2.118940920196658;2.118940920196658
129;E:\Data\Etude_typo_regard\EXTRACT\JAPON\38_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3377761939805302;0.3197284103810491;0.8381709250823899;0.8046331078350749;1.1152994975398163;1.0511838671756824;0.11917543001792323;0.11816146431131246;365.0753346913483;347.1959101141602;1.0138894845372106;1.018084801963696;1.8548124369337107;1.8348617212993004;53685.5;48956.0;1.3514145203932773;1.345051070562008;1.3781210302250035;1.3712739762009074;2.07599717223363;2.07599717223363
130;E:\Data\Etude_typo_regard\EXTRACT\JAPON\39_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3385914341722625;0.3204707349353766;0.8416206983677468;0.7659558005444828;1.098332012827073;1.0829990375954166;0.15222853137592723;0.15622980402616765;341.4805997417716;386.38969965567145;0.9779563303247856;1.0160411477676417;1.824485314273839;1.8474357922163807;69650.5;66532.0;1.4758097712247198;1.4795908062942293;1.542991729652296;1.5473066279507997;2.1411949953332234;2.1411949953332234
131;E:\Data\Etude_typo_regard\EXTRACT\JAPON\40_D0_Front Face_ILLUS_rect.jpg;JAPON;0.3059756728543694;0.3089628462525756;0.722098834188455;0.8049069591235909;1.0742102773677242;0.9472326902342506;0.09084789045668445;0.08342565547878042;408.3772765470674;351.55227207344285;0.9888349742008845;1.0131053845008549;1.885345145965982;1.8601930051331002;47783.0;45330.0;1.3552888939720338;1.3429697719894569;1.4287578439768234;1.413891293767818;2.206786508813789;2.206786508813789
132;E:\Data\Etude_typo_regard\EXTRACT\JAPON\41_D0_Front Face_ILLUS_rect.jpg;JAPON;0.38168432378139155;0.37371456731008024;0.9638586818836742;0.9259669340338172;1.1784787926637126;1.1789426252479864;0.11590697958011403;0.1091075819819889;343.3715189120961;324.2298567374695;0.9327059158865775;0.9455454364493037;1.8365387708911356;1.8387386464178515;64340.5;61118.0;1.3666181281698027;1.360740885321516;1.3878525571903408;1.3816349059265687;2.057919746430823;2.057919746430823
133;E:\Data\Etude_typo_regard\EXTRACT\JAPON\42_D0_Front Face_ILLUS_rect.jpg;JAPON;0.33230598234564923;0.33968651254962245;0.8175087618436699;0.819095674410499;1.0184243176976997;1.0603627520677104;0.12319920229072165;0.12724420972512412;354.2033314354906;346.5616828213991;0.9631894096961952;0.9539108013686144;1.8309912605616632;1.822074288145281;49867.0;49399.5;1.344132134784763;1.338589191744585;1.3676025787490227;1.3616815968078773;2.06820183758468;2.06820183758468
